m1 (Msun), m2 (Msun), a0 (km), e0, afinal (km), efinal
8.15072400108 , 4.63592414036 , 817596604.317 , 0.644636504753 , 31175854.7725 , 0
9.67562604778 , 4.980530163 , 1440992667.38 , 0.392564066662 , 117814830.771 , 0
4.33566178016 , 0.109656428807 , 777169643.909 , 0.261470660063 , 89150880.2814 , 0
6.96726617527 , 6.8464301425 , 880045855.873 , 0.320727097836 , 87056297.2066 , 0
5.33308837369 , 5.05370531904 , 878246184.937 , 0.936301995427 , 4876968.6226 , 0
6.11277196289 , 1.16162426159 , 296893681.874 , 0.683221023809 , 9878502.26737 , 0
7.68951289984 , 2.63944794407 , 97172711.8288 , 0.999609861862 , 2865.5377377 , 0
9.61151367828 , 9.07311355432 , 191202981.121 , 0.439127515971 , 13154121.2691 , 0
2.51380056188 , 1.91549883863 , 1023544445.8 , 0.286019866444 , 111881152.643 , 0
8.86400264644 , 9.64744129723 , 1030920749.23 , 0.563449468537 , 52032017.2681 , 0
8.6073000412 , 6.51969812415 , 839913362.901 , 0.670815769592 , 29595510.2584 , 0
4.09927519092 , 8.15434854663 , 505966617.288 , 0.34254084068 , 47220349.8837 , 0
4.5970596039 , 3.50741411341 , 501257434.5 , 0.568534223395 , 25156250.1714 , 0
9.27313281899 , 3.6441004433 , 1482687314.24 , 0.521792284211 , 84418632.6991 , 0
7.91807893567 , 9.4690272125 , 1485206666.68 , 0.469269211998 , 97991483.9951 , 0
3.45464597091 , 0.0981998563318 , 590163831.83 , 0.587204429306 , 27685816.1793 , 0
8.59833607056 , 3.38623865898 , 640858767.688 , 0.156944942336 , 110548593.917 , 0
4.8072492234 , 9.06511915432 , 177642064.941 , 0.468422600117 , 11669279.593 , 0
3.48599202131 , 3.3779669381 , 1225947811.34 , 0.486303124489 , 77052710.8577 , 0
6.58152709737 , 2.80342677473 , 296540683.874 , 0.457678973253 , 20437988.3876 , 0
5.36401152134 , 2.93741023292 , 1136262403.71 , 0.806870062201 , 22132174.2016 , 0
7.95913691198 , 9.37961987527 , 971049619.221 , 0.429048545704 , 71481149.5775 , 0
7.57591711784 , 5.98982634844 , 92897020.7319 , 0.268249892586 , 10331676.306 , 0
1.94422505833 , 3.03287068714 , 649268721.745 , 0.43523116986 , 47147643.8647 , 0
3.57822423076 , 6.39190487836 , 245746943.698 , 0.658431439203 , 9073605.20234 , 0
6.96414890742 , 4.02953256885 , 1431987240.16 , 0.258050260345 , 169761807.223 , 0
4.91688654072 , 0.633723088824 , 1136703104.26 , 0.333309875197 , 109254071.359 , 0
4.48803672593 , 7.91925225016 , 11907215.7235 , 0.786695868021 , 255701.712952 , 0
4.89111958164 , 4.44164556777 , 741155423.202 , 0.566209538748 , 37246818.4214 , 0
9.55677761428 , 6.34113103334 , 820975247.196 , 0.807223437977 , 15532440.4339 , 0
5.22663295725 , 1.71466460834 , 1346240572.31 , 0.25140304214 , 164395327.51 , 0
5.74535343025 , 7.7348276336 , 563904690.934 , 0.653853832298 , 21204437.254 , 0
6.20321740173 , 7.1011756297 , 1293949543.79 , 0.183139626129 , 195215202.78 , 0
7.71943405939 , 5.66004193661 , 310090610.224 , 0.469668736236 , 20457989.1201 , 0
3.55287281087 , 0.19168176388 , 477165062.788 , 0.0563065550945 , 158829613.088 , 0
0.799620891112 , 3.21520993025 , 356381954.223 , 0.989196487655 , 322788.759577 , 0
9.13406573504 , 5.51132220829 , 1037364558.38 , 0.61185357981 , 45502551.2867 , 0
5.36878251594 , 3.98969995361 , 691618354.947 , 0.703491163698 , 21601158.3005 , 0
7.80853943954 , 5.95902468193 , 1460348974.24 , 0.19881556013 , 209451246.272 , 0
9.41675108734 , 0.509713258284 , 700093701.261 , 0.132852334161 , 133113749.719 , 0
9.19524086135 , 8.44572097326 , 1269786282.95 , 0.557257177821 , 65482205.0781 , 0
4.47849248392 , 0.186008549479 , 762444953.79 , 0.894961760984 , 7585084.96604 , 0
9.91891084085 , 3.04234786741 , 436454157.451 , 0.891953530678 , 4475223.37067 , 0
2.63854239079 , 5.6029748239 , 159013831.45 , 0.143954106694 , 28985394.1289 , 0
7.95570671771 , 8.73447027993 , 623135250.775 , 0.463845421788 , 40514309.7993 , 0
0.66751558372 , 4.73539036206 , 783652872.458 , 0.855228024216 , 10979501.8632 , 0
3.33252456954 , 2.37691892672 , 1049251028.76 , 0.729018322671 , 29854294.9591 , 0
5.00892227845 , 5.0058158999 , 1349086376.87 , 0.0443629320786 , 512494394.024 , 0
1.35020751931 , 3.37460596571 , 515730398.244 , 0.400989912552 , 41401726.9113 , 0
7.00451918641 , 6.29661621159 , 679880204.239 , 0.558015534206 , 33502864.2955 , 0
3.34955315828 , 7.99988776043 , 831640937.695 , 0.322062224951 , 82641321.5574 , 0
1.33619532382 , 2.64205325136 , 994244919.773 , 0.708599744561 , 30014747.6692 , 0
1.63979813063 , 2.68118153677 , 288484868.372 , 0.188043884446 , 41837421.7966 , 0
6.99265205967 , 4.24776553289 , 1469518716.61 , 0.045412355064 , 566491872.182 , 0
4.79235029167 , 3.51520408125 , 1495416513.87 , 0.537156197789 , 81613906.6298 , 0
5.71779423586 , 4.23321410166 , 209643835.124 , 0.391987737635 , 16668670.5254 , 0
7.53277782444 , 8.76541759733 , 976905167.858 , 0.125551633676 , 196242951.177 , 0
7.63482020075 , 2.43725039788 , 96507948.9039 , 0.874162692029 , 1171392.35312 , 0
1.86246628334 , 7.39268648946 , 1350618379.34 , 0.533211982347 , 74783587.0591 , 0
2.36350915188 , 4.76416541762 , 1417793825.07 , 0.0512159493681 , 506208264.564 , 0
7.99957457416 , 5.64468064049 , 1219653399.28 , 0.0862167341162 , 311286793.666 , 0
4.14661187184 , 0.917629652704 , 971655176.738 , 0.4917251351 , 60049380.4008 , 0
2.06480811081 , 6.23499488385 , 372599182.696 , 0.329526751504 , 36231032.2986 , 0
2.21026650059 , 7.52211813117 , 483351002.89 , 0.364810005325 , 42509100.1827 , 0
4.27536111842 , 7.99893216163 , 444835350.474 , 0.631320805861 , 17819066.8619 , 0
8.62244271512 , 2.83272024877 , 651170198.37 , 0.960076750185 , 2294057.54409 , 0
9.80774782675 , 7.31873447887 , 705352827.366 , 0.00827073601953 , 705352827.366 , 0
1.01756817946 , 6.15905486841 , 1490314528.57 , 0.909397406236 , 12478279.6806 , 0
2.3801124386 , 0.886539724762 , 836147077.394 , 0.770491102751 , 19257549.0712 , 0
